timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,time_sec
164180000,164180000,0.99995023,0.00024291249,0.0045009213,-0.009397217,0.0,0.0,0.0,0.0,0,4.36
164200000,164200000,0.9999503,0.00010017956,0.004316364,-0.009481433,0.0,0.0,0.0,0.0,0,4.38
164220000,164220000,0.99995023,-2.5350524e-05,0.004145837,-0.009566118,0.0,0.0,0.0,0.0,0,4.4
164240000,164240000,0.99995005,-0.0001379267,0.003973217,-0.009651282,0.0,0.0,0.0,0.0,0,4.42
164260000,164260000,0.99994993,-0.00024187408,0.0037938831,-0.00973654,0.0,0.0,0.0,0.0,0,4.44
164280000,164280000,0.99994975,-0.00034532085,0.0036131763,-0.009820932,0.0,0.0,0.0,0.0,0,4.46
164300000,164300000,0.9999495,-0.00044808487,0.003429404,-0.00990413,0.0,0.0,0.0,0.0,0,4.48
164320000,164320000,0.99994934,-0.0005436864,0.0032362773,-0.009985765,0.0,0.0,0.0,0.0,0,4.5
164340000,164340000,0.9999491,-0.0006274929,0.003033492,-0.010065821,0.0,0.0,0.0,0.0,0,4.52
164360000,164360000,0.99994886,-0.00070190354,0.0028240227,-0.0101441275,0.0,0.0,0.0,0.0,0,4.54
164380000,164380000,0.99994856,-0.000765539,0.0026306442,-0.010220738,0.0,0.0,0.0,0.0,0,4.56
164400000,164400000,0.9999482,-0.0008258729,0.0024531481,-0.010295248,0.0,0.0,0.0,0.0,0,4.58
164420000,164420000,0.9999478,-0.00088654703,0.0022824565,-0.010366965,0.0,0.0,0.0,0.0,0,4.6
164440000,164440000,0.9999474,-0.0009390338,0.0021053345,-0.010435657,0.0,0.0,0.0,0.0,0,4.62
164460000,164460000,0.9999471,-0.0009768262,0.0019310943,-0.010501904,0.0,0.0,0.0,0.0,0,4.64
164480000,164480000,0.99994665,-0.0010135492,0.0017717727,-0.010564933,0.0,0.0,0.0,0.0,0,4.66
